1	135	3.65
1	136	3.50
1	137	3.27
1	138	0.06
1	139	4.26
1	140	1.77
1	141	0.69
1	142	1.29
1	143	-0.40
1	144	4.87
1	145	4.50
1	146	4.05
1	147	3.82
1	148	-0.92
1	149	1.51
1	150	4.50
1	151	0.35
1	152	4.50
1	153	3.94
1	154	2.07
1	155	3.94
1	156	2.85
1	157	3.56
1	158	1.08
1	159	1.20
1	160	4.38
1	161	4.50
1	162	4.49
1	163	4.50
1	164	3.44
1	165	4.50
1	166	4.11
1	167	1.52
1	168	4.50
1	169	4.50
1	170	4.47
1	171	4.50
1	172	4.50
1	173	4.50
1	174	4.62
1	175	4.50
1	176	4.50
1	177	4.50
1	178	4.50
1	179	2.08
1	180	1.61
1	181	2.45
1	182	4.50
1	183	4.50
1	184	2.41
1	185	1.85
1	186	4.50
1	187	1.75
1	188	4.15
1	189	2.94
1	190	2.81
1	191	4.50
1	192	2.77
1	193	2.09
1	194	1.78
1	195	4.50
1	196	4.07
1	197	3.24
1	198	4.03
1	199	4.35
1	200	1.73
1	201	4.93
1	202	3.73
1	203	3.18
1	204	4.44
1	205	4.50
1	206	1.48
1	207	4.50
1	208	3.14
1	209	4.50
1	210	4.50
1	211	1.85
1	212	2.23
1	213	-0.84
1	214	1.34
1	215	-0.87
1	216	4.50
1	217	4.57
1	218	3.07
1	219	-2.64
1	220	4.50
1	221	0.38
1	222	2.65
1	223	3.57
1	224	4.50
1	225	0.83
1	226	2.39
1	227	4.50
1	228	4.32
1	229	2.96
1	230	3.75
1	231	-0.28
1	232	2.47
1	233	4.31
1	234	4.19
1	235	4.50
1	236	4.50
1	237	4.00
1	238	3.74
1	239	1.88
1	240	1.86
1	241	4.50
1	242	2.94
1	243	1.90
1	244	1.45
1	245	3.74
1	246	4.50
1	247	0.51
1	248	1.81
1	249	4.58
1	250	2.76
1	251	4.50
1	252	3.02
1	253	4.95
1	254	2.99
1	255	3.21
1	256	2.54
1	257	4.50
1	258	3.25
1	259	1.88
1	260	2.29
1	261	-1.06
1	262	1.51
1	263	3.04
1	264	4.83
1	265	4.50
1	266	1.42
1	267	3.83
1	268	4.50
1	269	4.50
1	270	4.01
1	271	0.17
1	272	2.84
2	1	3.57
2	10	2.26
2	13	3.14
2	14	4.50
2	19	3.73
2	25	3.36
2	50	4.38
2	100	4.42
2	111	4.46
2	127	4.79
2	237	4.00
2	242	4.50
2	251	4.50
2	255	4.11
2	257	4.02
2	258	3.55
2	269	4.25
2	272	4.64
2	273	3.69
2	274	2.81
2	275	4.50
2	276	3.73
2	277	3.91
2	278	3.53
2	279	4.53
2	280	2.63
2	281	3.61
2	282	3.23
2	283	4.50
2	284	3.78
2	285	4.50
2	286	3.38
2	287	3.58
2	288	2.57
2	289	2.95
2	290	3.68
2	291	2.80
2	292	4.19
2	293	4.42
2	294	1.27
2	295	4.09
2	296	3.03
2	297	4.40
2	298	3.39
2	299	4.12
2	300	4.37
2	301	4.09
2	302	4.74
2	303	3.97
2	304	4.20
2	305	2.97
2	306	4.36
2	307	2.29
2	308	3.85
2	309	1.16
2	310	4.10
2	311	4.50
2	312	2.75
2	313	4.50
2	314	0.98
2	315	0.79
2	316	4.50
3	181	4.39
3	245	0.81
3	258	1.72
3	260	3.67
3	264	2.44
3	268	2.77
3	271	2.82
3	272	1.85
3	288	2.26
3	294	1.57
3	299	3.43
3	300	1.90
3	302	2.11
3	303	3.08
3	307	3.30
3	317	2.22
3	318	3.73
3	319	1.88
3	320	4.41
3	321	4.45
3	322	3.46
3	323	2.15
3	324	2.40
3	325	0.89
3	326	1.81
3	327	4.18
3	328	4.50
3	329	3.50
3	330	1.95
3	331	3.98
3	332	0.84
3	333	1.94
3	334	3.01
3	335	1.01
3	336	0.85
3	337	0.92
3	338	1.98
3	339	3.15
3	340	4.50
3	341	1.04
3	342	4.12
3	343	3.25
3	344	3.85
3	345	2.71
3	346	4.50
3	347	4.96
3	348	4.29
3	349	3.07
3	350	1.95
3	351	2.95
3	352	1.89
3	353	1.12
3	354	3.23
3	355	2.81
4	11	4.30
4	50	4.50
4	210	2.96
4	258	4.50
4	260	4.16
4	264	2.86
4	271	4.12
4	288	4.07
4	294	4.50
4	300	4.84
4	301	4.50
4	303	4.50
4	324	4.50
4	327	4.50
4	328	3.20
4	329	4.64
4	354	4.92
4	356	2.72
4	357	4.24
4	358	1.45
4	359	4.98
4	360	5.00
4	361	4.50
4	362	4.50
5	1	3.90
5	2	3.93
5	17	3.96
5	21	1.38
5	24	2.77
5	25	2.55
5	29	3.25
5	40	2.67
5	42	3.68
5	50	3.95
5	62	2.71
5	63	-0.14
5	66	0.44
5	69	2.29
5	70	4.44
5	79	2.76
5	80	1.72
5	89	3.97
5	90	2.65
5	94	3.32
5	95	3.99
5	98	2.16
5	99	3.33
5	100	4.85
5	101	4.94
5	102	1.98
5	105	2.05
5	109	4.50
5	110	1.58
5	121	4.76
5	135	3.17
5	139	1.64
5	143	2.27
5	144	2.82
5	145	0.20
5	151	3.26
5	153	3.42
5	154	3.30
5	162	0.50
5	163	4.50
5	167	2.18
5	168	2.84
5	169	4.50
5	172	4.50
5	173	4.99
5	174	4.50
5	176	2.79
5	181	4.50
5	183	4.02
5	185	2.48
5	186	4.93
5	189	4.50
5	194	2.98
5	200	2.07
5	204	3.46
5	208	4.16
5	209	4.50
5	210	3.50
5	211	4.50
5	214	3.31
5	216	1.41
5	219	1.45
5	222	3.42
5	225	1.60
5	226	1.59
5	227	4.50
5	228	4.50
5	229	1.54
5	230	3.69
5	231	3.13
5	233	4.78
5	234	2.67
5	235	3.70
5	239	3.13
5	241	0.52
5	243	1.16
5	250	3.74
5	257	4.61
5	259	1.28
5	267	4.50
5	363	2.08
5	364	0.19
5	365	3.09
5	366	4.50
5	367	1.58
5	368	1.53
5	369	1.44
5	370	1.59
5	371	0.05
5	372	2.57
5	373	1.77
5	374	4.43
5	375	4.10
5	376	2.53
5	377	1.08
5	378	-0.74
5	379	3.26
5	380	2.87
5	381	2.93
5	382	4.50
5	383	4.25
5	384	2.94
5	385	4.55
5	386	2.46
5	387	3.38
5	388	1.98
5	389	2.58
5	390	4.50
5	391	4.48
5	392	2.09
5	393	1.79
5	394	0.92
5	395	0.15
5	396	4.50
5	397	1.83
5	398	1.65
5	399	3.76
5	400	0.67
5	401	4.96
5	402	1.05
5	403	2.00
5	404	0.11
5	405	2.90
5	406	1.83
5	407	3.40
5	408	4.33
5	409	0.61
5	410	2.39
5	411	0.23
5	412	2.46
5	413	4.27
5	414	1.59
5	415	1.47
5	416	1.02
5	417	1.66
5	418	1.91
5	419	3.38
5	420	1.84
5	421	1.94
5	422	2.11
5	423	2.34
5	424	1.15
5	425	2.35
5	426	3.42
5	427	2.46
5	428	4.50
5	429	1.89
5	430	4.13
5	431	3.28
5	432	4.49
5	433	4.50
5	434	4.50
5	435	4.04
5	436	3.48
5	437	0.31
5	438	-0.44
5	439	0.09
5	440	0.35
5	441	1.80
5	442	0.71
5	443	3.14
5	444	2.60
5	445	3.90
5	446	3.39
5	447	4.19
5	448	1.44
5	449	2.40
5	450	0.85
5	451	0.65
5	452	1.46
5	453	-0.42
5	454	0.27
5	455	4.96
5	456	0.50
5	457	1.31
6	1	-1.26
6	7	4.84
6	8	3.98
6	9	4.50
6	12	2.08
6	13	1.88
6	14	4.50
6	15	3.26
6	19	4.50
6	21	2.39
6	22	4.13
6	23	4.50
6	28	0.45
6	32	4.50
6	47	3.03
6	50	1.15
6	56	3.45
6	59	3.88
6	64	4.50
6	69	1.29
6	70	4.50
6	71	4.50
6	79	4.50
6	81	4.50
6	86	4.50
6	87	3.73
6	89	3.01
6	95	-2.45
6	98	4.08
6	100	4.50
6	111	0.99
6	117	0.22
6	124	4.50
6	125	4.50
6	127	2.76
6	131	4.50
6	132	4.50
6	133	1.29
6	134	4.63
6	135	3.51
6	136	2.83
6	137	4.76
6	143	1.36
6	151	2.31
6	153	2.95
6	154	4.97
6	156	2.55
6	165	0.81
6	166	2.05
6	168	-0.69
6	169	1.36
6	170	4.61
6	173	0.42
6	174	2.58
6	175	2.67
6	177	4.50
6	178	3.64
6	180	4.50
6	182	1.60
6	183	1.14
6	185	4.50
6	186	3.74
6	187	4.50
6	188	4.38
6	189	3.59
6	191	3.20
6	192	4.50
6	193	-0.61
6	194	0.53
6	195	3.71
6	197	4.50
6	199	2.00
6	200	1.09
6	202	4.50
6	203	4.50
6	204	4.14
6	205	3.25
6	208	3.37
6	209	1.65
6	211	4.50
6	213	3.88
6	216	2.18
6	221	0.48
6	223	4.05
6	237	-0.18
6	238	4.50
6	242	3.22
6	246	3.62
6	248	3.54
6	257	3.65
6	258	2.80
6	259	-1.96
6	261	2.46
6	268	4.50
6	269	4.50
6	272	1.78
6	274	2.74
6	275	3.55
6	276	1.78
6	284	1.54
6	285	1.46
6	286	-0.41
6	293	4.50
6	294	3.63
6	297	4.01
6	298	3.28
6	301	-0.06
6	302	4.50
6	303	3.36
6	304	4.50
6	306	2.05
6	308	3.03
6	309	1.72
6	310	4.50
6	317	4.06
6	318	4.19
6	321	1.85
6	340	0.15
6	357	4.50
6	367	3.27
6	405	1.35
6	408	4.50
6	410	3.94
6	419	2.96
6	423	2.23
6	425	4.50
6	427	1.11
6	432	3.18
6	435	4.39
6	458	1.32
6	459	-0.47
6	460	3.10
6	461	1.67
6	462	4.59
6	463	1.03
6	464	1.02
6	465	0.16
6	466	3.10
6	467	4.21
6	468	1.29
6	469	4.50
6	470	3.89
6	471	4.47
6	472	0.01
6	473	2.70
6	474	4.83
6	475	4.50
6	476	-0.95
6	477	-0.56
6	478	2.99
6	479	4.49
6	480	3.19
6	481	4.50
6	482	4.50
6	483	4.50
6	484	4.50
6	485	3.34
6	486	4.50
6	487	4.68
6	488	4.50
6	489	4.50
6	490	1.03
6	491	3.13
6	492	4.50
6	493	4.50
6	494	1.66
6	495	2.44
6	496	4.50
6	497	2.44
6	498	3.55
6	499	0.95
6	500	4.50
6	501	3.67
6	502	4.50
6	503	0.71
6	504	3.31
6	505	3.42
6	506	4.50
6	507	3.83
6	508	0.99
6	509	3.09
6	510	4.30
6	511	4.50
6	512	4.22
6	513	4.91
6	514	4.50
6	515	4.46
6	516	4.36
6	517	4.50
6	518	3.55
6	519	4.50
6	520	4.50
6	521	3.34
6	522	1.80
6	523	4.50
6	524	0.91
6	525	4.50
6	526	2.60
6	527	4.30
6	528	2.25
6	529	0.98
6	530	2.29
6	531	4.50
6	532	4.50
6	533	1.66
6	534	2.55
6	535	2.16
6	536	1.87
6	537	4.50
6	538	1.26
6	539	2.44
7	4	4.50
7	7	4.50
7	8	1.41
7	9	4.50
7	10	4.50
7	11	1.76
7	12	4.16
7	22	4.50
7	23	2.14
7	25	4.67
7	27	2.85
7	28	3.75
7	29	2.22
7	31	2.13
7	32	2.66
7	39	4.50
7	44	4.50
7	47	4.50
7	50	4.58
7	51	4.50
7	52	4.50
7	53	4.84
7	54	4.50
7	56	4.91
7	62	-1.34
7	64	4.50
7	68	0.87
7	69	2.17
7	70	3.66
7	71	4.50
7	72	2.39
7	73	4.50
7	77	3.14
7	78	4.02
7	79	4.50
7	80	2.50
7	81	4.50
7	82	3.41
7	86	3.69
7	89	4.50
7	90	4.09
7	91	4.79
7	92	4.50
7	93	4.50
7	96	4.50
7	97	4.50
7	98	4.50
7	99	4.99
7	100	4.50
7	101	4.50
7	106	3.99
7	118	3.00
7	121	2.60
7	125	1.39
7	126	4.50
7	127	4.50
7	131	4.27
7	132	4.50
7	133	4.50
7	134	4.50
7	135	4.50
7	136	3.64
7	139	2.86
7	140	4.50
7	141	4.72
7	142	3.65
7	143	0.85
7	144	3.06
7	145	-0.45
7	151	0.95
7	152	4.50
7	153	3.72
7	154	4.50
7	156	4.50
7	157	4.50
7	161	3.29
7	162	3.12
7	163	3.67
7	164	4.50
7	166	1.10
7	168	4.38
7	171	1.73
7	172	4.50
7	173	4.50
7	174	4.50
7	175	3.79
7	176	1.81
7	177	4.50
7	178	4.72
7	179	3.75
7	180	4.50
7	181	3.23
7	182	4.83
7	183	4.50
7	185	3.32
7	186	3.24
7	187	3.06
7	188	3.79
7	190	4.19
7	191	4.50
7	192	-0.64
7	193	4.50
7	194	4.50
7	195	4.50
7	196	4.61
7	197	4.07
7	198	2.86
7	199	4.50
7	200	4.50
7	201	4.50
7	202	4.50
7	203	4.50
7	204	4.50
7	205	4.91
7	207	2.97
7	208	1.04
7	210	2.88
7	211	1.52
7	212	4.50
7	213	4.04
7	214	4.58
7	215	2.56
7	216	4.35
7	217	2.30
7	219	-1.04
7	223	3.84
7	226	4.50
7	227	0.64
7	228	4.50
7	229	4.50
7	230	4.50
7	231	2.15
7	232	4.20
7	234	0.92
7	237	4.50
7	238	4.50
7	241	3.44
7	258	1.40
7	259	4.50
7	260	1.62
7	264	1.84
7	265	4.88
7	266	4.28
7	268	2.98
7	269	3.64
7	273	3.10
7	275	1.54
7	281	3.12
7	285	4.26
7	286	4.50
7	288	4.50
7	294	3.65
7	300	4.50
7	307	3.83
7	309	3.84
7	317	3.66
7	318	4.41
7	324	-1.08
7	334	4.53
7	341	4.07
7	356	4.50
7	357	4.50
7	365	4.50
7	367	4.50
7	378	3.57
7	379	4.50
7	380	4.25
7	382	2.39
7	384	4.50
7	385	4.57
7	386	0.68
7	387	-0.62
7	389	3.76
7	391	0.97
7	393	4.45
7	396	3.30
7	399	4.50
7	401	4.50
7	402	4.06
7	403	0.97
7	404	4.50
7	405	2.80
7	415	-2.98
7	416	4.85
7	417	3.16
7	418	3.38
7	419	1.46
7	420	4.50
7	421	4.50
7	423	3.90
7	427	2.37
7	428	4.50
7	429	4.50
7	430	1.23
7	431	1.63
7	432	3.20
7	433	3.34
7	434	3.90
7	435	4.50
7	436	1.76
7	440	0.30
7	441	-0.36
7	443	-0.01
7	444	4.69
7	446	-0.90
7	447	4.50
7	448	1.49
7	449	1.85
7	450	2.12
7	451	4.62
7	452	4.18
7	455	4.63
7	461	3.36
7	463	2.54
7	465	3.08
7	470	4.66
7	471	4.42
7	472	3.56
7	474	3.88
7	479	4.79
7	480	4.50
7	481	4.50
7	482	1.68
7	483	3.96
7	484	4.50
7	485	4.50
7	487	2.52
7	488	2.13
7	489	3.44
7	491	4.34
7	492	4.50
7	495	4.50
7	496	4.50
7	497	4.50
7	498	3.87
7	499	-0.54
7	501	4.50
7	502	4.50
7	503	2.77
7	504	4.50
7	505	3.41
7	506	4.16
7	507	4.76
7	509	3.21
7	510	4.50
7	511	4.50
7	513	4.50
7	514	0.17
7	515	1.51
7	519	4.50
7	520	4.50
7	521	2.23
7	523	3.86
7	526	4.87
7	527	4.50
7	528	3.02
7	529	2.00
7	530	4.41
7	537	2.76
7	540	-0.53
7	541	2.45
7	542	3.23
7	543	0.83
7	544	1.03
7	545	3.80
7	546	2.53
7	547	4.03
7	548	4.52
7	549	3.90
7	550	4.50
7	551	-0.48
7	552	4.50
7	553	4.50
7	554	0.91
7	555	4.50
7	556	4.50
7	557	3.63
7	558	4.50
7	559	4.50
7	560	2.32
7	561	4.89
7	562	4.50
7	563	2.49
7	564	3.72
7	565	4.49
7	566	3.78
7	567	4.02
7	568	3.95
7	569	2.15
7	570	1.92
7	571	4.50
7	572	4.35
7	573	2.44
7	574	4.50
7	575	4.50
7	576	2.12
7	577	0.94
7	578	4.50
7	579	4.50
7	580	3.13
7	581	4.50
7	582	0.58
7	583	3.73
7	584	4.50
7	585	2.43
7	586	4.45
7	587	4.50
7	588	1.60
7	589	4.50
7	590	0.46
7	591	2.61
7	592	4.50
7	593	2.68
7	594	1.19
7	595	0.79
7	596	3.74
7	597	4.50
7	598	2.92
7	599	-0.68
7	600	4.50
7	601	4.50
7	602	4.38
7	603	4.50
7	604	1.30
7	605	4.50
7	606	0.82
7	607	-0.26
7	608	4.50
7	609	3.19
7	610	4.50
7	611	4.50
7	612	4.50
7	613	0.62
7	614	4.50
7	615	3.48
7	616	2.11
7	617	4.65
7	618	4.89
7	619	4.27
7	620	2.49
7	621	4.50
7	622	4.67
7	623	0.02
7	624	2.45
7	625	1.16
7	626	3.27
7	627	3.55
7	628	3.74
7	629	3.78
7	630	4.50
7	631	4.82
7	632	1.64
7	633	4.50
7	634	4.50
7	635	4.50
7	636	3.40
7	637	3.96
7	638	4.77
7	639	2.81
7	640	-2.11
7	641	4.44
7	642	4.50
7	643	0.04
7	644	3.04
7	645	2.64
7	646	4.50
7	647	4.50
7	648	3.50
7	649	4.28
7	650	0.61
7	651	4.50
7	652	3.41
7	653	2.80
7	654	4.50
7	655	3.54
7	656	-5.17
7	657	3.42
7	658	3.09
7	659	4.50
7	660	4.53
7	661	4.50
7	662	3.12
7	663	4.50
7	664	4.50
7	665	4.50
7	666	1.89
7	667	4.50
7	668	4.50
7	669	1.46
7	670	3.14
7	671	3.69
7	672	2.87
7	673	4.23
7	674	2.04
7	675	4.50
7	676	0.92
7	677	1.81
7	678	4.77
7	679	4.50
7	680	4.88
7	681	0.36
7	682	3.34
7	683	3.55
8	7	3.70
8	11	2.51
8	22	4.50
8	50	4.50
8	55	4.07
8	56	4.50
8	79	2.40
8	82	4.89
8	89	3.81
8	96	4.39
8	127	4.50
8	144	4.82
8	172	4.50
8	174	4.82
8	176	4.50
8	177	3.59
8	181	4.34
8	182	4.50
8	183	4.07
8	187	2.53
8	188	4.50
8	190	4.38
8	195	4.50
8	210	3.27
8	222	4.50
8	227	2.59
8	228	4.50
8	229	4.96
8	233	3.61
8	241	3.77
8	243	1.33
8	258	4.50
8	259	0.91
8	260	2.86
8	273	3.20
8	294	3.56
8	301	4.81
8	336	2.44
8	338	3.74
8	341	1.54
8	358	2.33
8	385	0.59
8	403	4.50
8	431	2.75
8	435	4.50
8	457	0.87
8	510	4.30
8	511	4.50
8	518	3.22
8	550	2.24
8	566	2.90
8	568	4.20
8	651	2.43
8	684	3.95
8	685	4.35
8	686	4.16
8	687	1.22
8	688	-1.01
8	689	4.45
9	6	4.50
9	7	4.18
9	50	4.50
9	201	4.50
9	242	3.82
9	276	3.59
9	286	4.76
9	294	4.05
9	298	4.80
9	340	3.89
9	371	4.50
9	385	4.88
9	402	3.96
9	479	3.92
9	483	4.78
9	487	4.92
9	507	3.54
9	521	3.64
9	527	2.30
9	615	3.43
9	690	0.59
9	691	4.50
10	1	3.81
10	4	3.39
10	7	4.50
10	9	2.25
10	11	4.50
10	12	4.63
10	13	3.39
10	16	3.25
10	22	4.95
10	23	2.51
10	32	4.86
10	33	3.43
10	40	2.67
10	48	2.18
10	50	4.63
10	56	3.00
10	59	3.07
10	60	4.50
10	64	2.33
10	69	4.50
10	70	3.00
10	82	1.87
10	85	4.50
10	93	3.85
10	98	4.50
10	99	3.49
10	100	1.33
10	116	1.71
10	124	4.84
10	127	4.50
10	129	4.50
10	132	4.50
10	133	4.88
10	134	4.50
10	135	4.34
10	137	4.42
10	144	3.95
10	153	4.50
10	155	4.50
10	156	1.85
10	157	4.31
10	160	3.15
10	161	2.07
10	162	4.50
10	164	4.67
10	168	4.50
10	170	3.21
10	174	2.34
10	175	2.74
10	176	4.05
10	178	4.50
10	179	4.81
10	180	2.16
10	182	4.50
10	183	4.50
10	185	4.50
10	186	3.15
10	191	4.50
10	192	4.50
10	194	-1.54
10	195	4.60
10	197	3.40
10	198	2.30
10	199	4.50
10	200	4.50
10	203	4.50
10	205	4.50
10	211	3.70
10	216	4.50
10	218	1.05
10	221	3.22
10	223	4.79
10	230	4.50
10	234	4.50
10	238	3.39
10	245	4.50
10	269	4.50
10	273	4.54
10	274	3.26
10	275	2.99
10	276	3.42
10	283	-1.43
10	285	4.50
10	286	4.50
10	289	4.50
10	294	2.85
10	302	1.78
10	319	-0.89
10	321	4.85
10	333	4.50
10	334	4.50
10	340	4.32
10	357	4.90
10	367	4.50
10	371	3.74
10	385	4.20
10	404	1.54
10	414	2.37
10	418	4.50
10	420	4.50
10	430	1.88
10	432	4.55
10	435	4.50
10	447	4.34
10	461	-0.26
10	462	4.50
10	463	4.50
10	467	1.47
10	470	4.50
10	474	1.55
10	475	3.58
10	478	4.50
10	479	4.11
10	480	3.99
10	482	4.50
10	483	2.55
10	484	3.56
10	486	0.90
10	488	4.50
10	489	4.43
10	493	4.50
10	495	4.50
10	496	4.16
10	497	4.50
10	498	2.70
10	499	2.99
10	502	3.95
10	504	3.96
10	505	4.50
10	509	2.33
10	510	4.11
10	511	4.50
10	513	2.85
10	518	2.72
10	519	4.50
10	521	2.84
10	525	4.97
10	527	-0.08
10	529	3.60
10	530	3.18
10	531	4.27
10	558	3.66
10	582	0.78
10	588	2.75
10	589	4.83
10	602	4.30
10	603	4.50
10	604	0.46
10	606	4.50
10	610	1.62
10	611	4.24
10	615	4.50
10	617	5.00
10	629	2.69
10	651	4.50
10	652	3.40
10	654	4.50
10	655	4.50
10	656	3.50
10	657	3.98
10	663	2.72
10	664	2.12
10	686	3.33
10	692	4.50
10	693	3.85
10	694	3.73
10	695	3.51
10	696	0.10
10	697	3.31
10	698	4.50
10	699	4.56
10	700	4.78
10	701	1.85
10	702	1.59
10	703	4.50
10	704	0.43
10	705	2.27
10	706	0.30
10	707	4.30
10	708	4.01
10	709	4.45
10	710	4.50
10	711	1.41
10	712	3.09
11	8	3.88
11	9	4.50
11	11	2.91
11	12	2.06
11	15	4.37
11	22	4.73
11	24	2.93
11	25	2.61
11	28	3.93
11	29	2.39
11	38	3.22
11	39	1.65
11	40	2.78
11	42	3.72
11	47	3.57
11	51	3.31
11	52	2.66
11	54	3.42
11	56	4.22
11	57	2.57
11	58	2.47
11	69	3.78
11	70	4.45
11	79	4.50
11	83	4.50
11	86	4.60
11	88	1.57
11	90	0.78
11	94	0.51
11	97	3.09
11	98	2.69
11	100	3.63
11	107	3.75
11	109	1.10
11	110	2.12
11	111	2.98
11	120	1.95
11	121	2.93
11	123	2.43
11	125	4.37
11	135	4.50
11	168	3.50
11	173	4.50
11	175	3.96
11	176	1.79
11	180	2.60
11	185	4.50
11	190	4.55
11	191	3.51
11	194	4.33
11	196	3.45
11	203	3.99
11	204	2.70
11	208	3.88
11	211	2.93
11	213	3.98
11	215	3.04
11	216	4.45
11	222	1.61
11	227	2.88
11	228	3.08
11	229	4.68
11	230	3.80
11	237	4.18
11	238	2.74
11	239	4.50
11	241	3.49
11	258	4.50
11	259	3.16
11	260	2.51
11	268	4.50
11	274	2.30
11	277	3.15
11	286	4.54
11	290	2.02
11	291	3.15
11	300	2.97
11	301	3.53
11	312	3.92
11	317	4.09
11	318	3.65
11	324	1.74
11	332	4.09
11	350	4.15
11	356	1.92
11	357	4.50
11	365	3.49
11	367	3.30
11	370	3.17
11	372	4.60
11	382	1.25
11	383	1.16
11	386	2.76
11	393	4.24
11	395	2.15
11	399	2.83
11	401	3.28
11	402	4.04
11	405	3.37
11	414	4.08
11	423	4.87
11	425	3.30
11	427	3.90
11	428	4.23
11	429	4.72
11	430	4.37
11	431	0.75
11	433	3.06
11	434	4.38
11	435	4.50
11	449	3.15
11	451	2.28
11	455	2.51
11	504	3.79
11	508	3.86
11	517	3.07
11	521	2.09
11	524	4.23
11	526	3.03
11	527	3.25
11	544	3.81
11	549	4.80
11	558	3.28
11	561	0.30
11	573	4.57
11	577	2.71
11	580	4.26
11	597	2.75
11	603	3.57
11	646	1.96
11	652	3.81
11	654	2.09
11	659	4.50
11	660	1.81
11	662	3.51
11	663	4.79
11	690	2.87
11	692	3.49
11	699	4.50
11	707	4.48
11	710	3.32
11	713	3.54
11	714	4.50
11	715	2.87
11	716	2.22
11	717	1.31
11	718	4.33
11	719	1.99
11	720	2.50
11	721	1.68
11	722	3.63
11	723	4.50
11	724	4.03
11	725	1.57
11	726	2.92
11	727	3.77
11	728	4.43
11	729	3.44
11	730	3.53
11	731	4.50
11	732	2.96
11	733	3.29
11	734	2.58
11	735	1.64
11	736	3.81
11	737	4.26
11	738	3.53
11	739	3.96
11	740	3.56
11	741	3.90
11	742	2.19
11	743	2.06
11	744	4.92
11	745	4.50
11	746	4.50
11	747	2.67
11	748	-0.14
11	749	4.80
11	750	4.55
11	751	2.47
11	752	3.33
12	4	4.50
12	15	4.47
12	28	4.50
12	50	3.67
12	69	3.72
12	71	4.50
12	82	4.50
12	88	4.50
12	96	4.14
12	97	4.50
12	98	4.50
12	127	2.76
12	132	4.92
12	133	2.25
12	143	3.50
12	157	4.50
12	159	4.28
12	161	4.27
12	168	4.11
12	170	4.50
12	172	3.61
12	174	4.90
12	191	4.50
12	195	4.48
12	196	4.50
12	200	1.81
12	202	2.93
12	203	3.14
12	204	4.48
12	215	4.02
12	216	4.50
12	228	4.10
12	238	4.50
12	242	4.50
12	276	4.85
12	282	4.95
12	300	3.85
12	318	4.51
12	328	4.84
12	381	2.57
12	392	3.10
12	402	4.79
12	416	3.80
12	471	4.13
12	480	2.75
12	591	4.50
12	684	4.73
12	708	2.52
12	735	4.58
12	753	4.99
12	754	3.20
13	1	3.61
13	2	4.10
13	4	1.16
13	5	1.53
13	7	-0.52
13	8	-0.51
13	9	1.11
13	11	2.22
13	12	4.64
13	13	4.50
13	14	4.50
13	17	-0.23
13	21	3.13
13	22	4.50
13	23	4.50
13	24	3.67
13	25	0.74
13	27	1.68
13	28	4.50
13	29	2.58
13	32	2.48
13	33	4.50
13	37	-2.04
13	38	-0.04
13	39	4.49
13	40	0.89
13	42	4.50
13	45	4.29
13	48	2.24
13	49	4.50
13	50	4.50
13	51	1.27
13	53	-3.50
13	56	4.50
13	58	-0.32
13	59	2.37
13	60	2.73
13	61	4.35
13	62	2.91
13	64	4.50
13	66	-0.36
13	67	1.03
13	68	4.50
13	69	3.75
